"date","primary_doses","booster_doses","scenario","iso3c"
"2022-07-13",NA,0,"Increase","ETH"
"2022-07-14",NA,0,"Decrease","ETH"
"2022-07-14",NA,0,"Increase","ETH"
"2022-07-15",NA,0,"Decrease","ETH"
"2022-07-15",NA,0,"Increase","ETH"
"2022-07-16",NA,0,"Decrease","ETH"
"2022-07-16",NA,0,"Increase","ETH"
"2022-07-17",NA,0,"Decrease","ETH"
"2022-07-17",NA,0,"Increase","ETH"
"2022-07-18",NA,0,"Decrease","ETH"
"2022-07-18",NA,0,"Increase","ETH"
"2022-07-19",NA,0,"Decrease","ETH"
"2022-07-19",NA,0,"Increase","ETH"
"2022-07-20",NA,0,"Decrease","ETH"
"2022-07-20",NA,0,"Increase","ETH"
"2022-07-21",NA,0,"Decrease","ETH"
"2022-07-21",NA,0,"Increase","ETH"
"2022-07-22",NA,0,"Decrease","ETH"
"2022-07-22",NA,0,"Increase","ETH"
"2022-07-23",NA,0,"Decrease","ETH"
"2022-07-23",NA,0,"Increase","ETH"
"2022-07-24",NA,0,"Decrease","ETH"
"2022-07-24",NA,0,"Increase","ETH"
"2022-07-25",NA,0,"Decrease","ETH"
"2022-07-25",NA,0,"Increase","ETH"
"2022-07-26",NA,0,"Decrease","ETH"
"2022-07-26",NA,0,"Increase","ETH"
"2022-07-27",NA,0,"Decrease","ETH"
"2022-07-27",NA,0,"Increase","ETH"
"2022-07-28",NA,0,"Decrease","ETH"
"2022-07-28",NA,0,"Increase","ETH"
"2022-07-29",NA,0,"Decrease","ETH"
"2022-07-29",NA,0,"Increase","ETH"
"2022-07-30",NA,0,"Decrease","ETH"
"2022-07-30",NA,0,"Increase","ETH"
"2022-07-31",NA,0,"Decrease","ETH"
"2022-07-31",NA,0,"Increase","ETH"
"2022-08-01",NA,0,"Decrease","ETH"
"2022-08-01",NA,0,"Increase","ETH"
"2022-08-02",NA,0,"Decrease","ETH"
"2022-08-02",NA,0,"Increase","ETH"
"2022-08-03",NA,0,"Decrease","ETH"
"2022-08-03",NA,0,"Increase","ETH"
"2022-08-04",NA,0,"Decrease","ETH"
"2022-08-04",NA,0,"Increase","ETH"
"2022-08-05",NA,0,"Decrease","ETH"
"2022-08-05",NA,0,"Increase","ETH"
"2022-08-06",NA,0,"Decrease","ETH"
"2022-08-06",NA,0,"Increase","ETH"
"2022-08-07",NA,0,"Decrease","ETH"
"2022-08-07",NA,0,"Increase","ETH"
"2022-08-08",NA,0,"Decrease","ETH"
"2022-08-08",NA,0,"Increase","ETH"
"2022-08-09",NA,0,"Decrease","ETH"
"2022-08-09",NA,0,"Increase","ETH"
"2022-08-10",NA,0,"Decrease","ETH"
"2022-08-10",NA,0,"Increase","ETH"
"2022-08-11",NA,0,"Decrease","ETH"
"2022-08-11",NA,0,"Increase","ETH"
"2022-08-12",NA,0,"Decrease","ETH"
"2022-08-12",NA,0,"Increase","ETH"
"2022-08-13",NA,0,"Decrease","ETH"
"2022-08-13",NA,0,"Increase","ETH"
"2022-08-14",NA,0,"Decrease","ETH"
"2022-08-14",NA,0,"Increase","ETH"
"2022-08-15",NA,0,"Decrease","ETH"
"2022-08-15",NA,0,"Increase","ETH"
"2022-08-16",NA,0,"Decrease","ETH"
"2022-08-16",NA,0,"Increase","ETH"
"2022-08-17",NA,0,"Decrease","ETH"
"2022-08-17",NA,0,"Increase","ETH"
"2022-08-18",NA,0,"Decrease","ETH"
"2022-08-18",NA,0,"Increase","ETH"
"2022-08-19",NA,0,"Decrease","ETH"
"2022-08-19",NA,0,"Increase","ETH"
"2022-08-20",NA,0,"Decrease","ETH"
"2022-08-20",NA,0,"Increase","ETH"
"2022-08-21",NA,0,"Decrease","ETH"
"2022-08-21",NA,0,"Increase","ETH"
"2022-08-22",NA,0,"Decrease","ETH"
"2022-08-22",NA,0,"Increase","ETH"
"2022-08-23",NA,0,"Decrease","ETH"
"2022-08-23",NA,0,"Increase","ETH"
"2022-08-24",NA,0,"Decrease","ETH"
"2022-08-24",NA,0,"Increase","ETH"
"2022-08-25",NA,0,"Decrease","ETH"
"2022-08-25",NA,0,"Increase","ETH"
"2022-08-26",NA,0,"Decrease","ETH"
"2022-08-26",NA,0,"Increase","ETH"
"2022-08-27",NA,0,"Decrease","ETH"
"2022-08-27",NA,0,"Increase","ETH"
"2022-08-28",NA,0,"Decrease","ETH"
"2022-08-28",NA,0,"Increase","ETH"
"2022-08-29",NA,0,"Decrease","ETH"
"2022-08-29",NA,0,"Increase","ETH"
"2022-08-30",NA,0,"Decrease","ETH"
"2022-08-30",NA,0,"Increase","ETH"
"2022-08-31",NA,0,"Decrease","ETH"
"2022-08-31",NA,0,"Increase","ETH"
"2022-09-01",NA,0,"Decrease","ETH"
"2022-09-01",NA,0,"Increase","ETH"
"2022-09-02",NA,0,"Decrease","ETH"
"2022-09-02",NA,0,"Increase","ETH"
"2022-09-03",NA,0,"Decrease","ETH"
"2022-09-03",NA,0,"Increase","ETH"
"2022-09-04",NA,0,"Decrease","ETH"
"2022-09-04",NA,0,"Increase","ETH"
"2022-09-05",NA,0,"Decrease","ETH"
"2022-09-05",NA,0,"Increase","ETH"
"2022-09-06",NA,0,"Decrease","ETH"
"2022-09-06",NA,0,"Increase","ETH"
"2022-09-07",NA,0,"Decrease","ETH"
"2022-09-07",NA,0,"Increase","ETH"
"2022-09-08",NA,0,"Decrease","ETH"
"2022-09-08",NA,0,"Increase","ETH"
"2022-09-09",NA,0,"Decrease","ETH"
"2022-09-09",NA,0,"Increase","ETH"
"2022-09-10",NA,0,"Decrease","ETH"
"2022-09-10",NA,0,"Increase","ETH"
"2022-09-11",NA,0,"Decrease","ETH"
"2022-09-11",NA,0,"Increase","ETH"
"2022-09-12",NA,0,"Decrease","ETH"
"2022-09-12",NA,0,"Increase","ETH"
"2022-09-13",NA,0,"Decrease","ETH"
"2022-09-13",NA,0,"Increase","ETH"
"2022-09-14",NA,0,"Decrease","ETH"
"2022-09-14",NA,0,"Increase","ETH"
"2022-09-15",NA,0,"Decrease","ETH"
"2022-09-15",NA,0,"Increase","ETH"
"2022-09-16",NA,0,"Decrease","ETH"
"2022-09-16",NA,0,"Increase","ETH"
"2022-09-17",NA,0,"Decrease","ETH"
"2022-09-17",NA,0,"Increase","ETH"
"2022-09-18",NA,0,"Decrease","ETH"
"2022-09-18",NA,0,"Increase","ETH"
"2022-09-19",NA,0,"Decrease","ETH"
"2022-09-19",NA,0,"Increase","ETH"
"2022-09-20",NA,0,"Decrease","ETH"
"2022-09-20",NA,0,"Increase","ETH"
"2022-09-21",NA,0,"Decrease","ETH"
"2022-09-21",NA,0,"Increase","ETH"
"2022-09-22",NA,0,"Decrease","ETH"
"2022-09-22",NA,0,"Increase","ETH"
"2022-09-23",NA,0,"Decrease","ETH"
"2022-09-23",NA,0,"Increase","ETH"
"2022-09-24",NA,0,"Decrease","ETH"
"2022-09-24",NA,0,"Increase","ETH"
"2022-09-25",NA,0,"Decrease","ETH"
"2022-09-25",NA,0,"Increase","ETH"
"2022-09-26",NA,0,"Decrease","ETH"
"2022-09-26",NA,0,"Increase","ETH"
"2022-09-27",NA,0,"Decrease","ETH"
"2022-09-27",NA,0,"Increase","ETH"
"2022-09-28",NA,0,"Decrease","ETH"
"2022-09-28",NA,0,"Increase","ETH"
"2022-09-29",NA,0,"Decrease","ETH"
"2022-09-29",NA,0,"Increase","ETH"
"2022-09-30",NA,0,"Decrease","ETH"
"2022-09-30",NA,0,"Increase","ETH"
"2022-10-01",NA,0,"Decrease","ETH"
"2022-10-01",NA,0,"Increase","ETH"
"2022-10-02",NA,0,"Decrease","ETH"
"2022-10-02",NA,0,"Increase","ETH"
"2022-10-03",NA,0,"Decrease","ETH"
"2022-10-03",NA,0,"Increase","ETH"
"2022-10-04",NA,0,"Decrease","ETH"
"2022-10-04",NA,0,"Increase","ETH"
"2022-10-05",NA,0,"Decrease","ETH"
"2022-10-05",NA,0,"Increase","ETH"
"2022-10-06",NA,0,"Decrease","ETH"
"2022-10-06",NA,0,"Increase","ETH"
"2022-10-07",NA,0,"Decrease","ETH"
"2022-10-07",NA,0,"Increase","ETH"
"2022-10-08",NA,0,"Decrease","ETH"
"2022-10-08",NA,0,"Increase","ETH"
"2022-10-09",NA,0,"Decrease","ETH"
"2022-10-09",NA,0,"Increase","ETH"
"2022-10-10",NA,0,"Decrease","ETH"
"2022-10-10",NA,0,"Increase","ETH"
"2022-10-11",NA,0,"Decrease","ETH"
"2022-10-11",NA,0,"Increase","ETH"
"2022-10-12",NA,0,"Decrease","ETH"
"2022-10-12",NA,0,"Increase","ETH"
"2022-10-13",NA,0,"Decrease","ETH"
"2022-10-13",NA,0,"Increase","ETH"
"2022-10-14",NA,0,"Decrease","ETH"
"2022-10-14",NA,0,"Increase","ETH"
"2022-10-15",NA,0,"Decrease","ETH"
"2022-10-15",NA,0,"Increase","ETH"
"2022-10-16",NA,0,"Decrease","ETH"
"2022-10-16",NA,0,"Increase","ETH"
"2022-10-17",NA,0,"Decrease","ETH"
"2022-10-17",NA,0,"Increase","ETH"
"2022-10-18",NA,0,"Decrease","ETH"
"2022-10-18",NA,0,"Increase","ETH"
"2022-10-19",NA,0,"Decrease","ETH"
"2022-10-19",NA,0,"Increase","ETH"
"2022-10-20",NA,0,"Decrease","ETH"
"2022-10-20",NA,0,"Increase","ETH"
"2022-10-21",NA,0,"Decrease","ETH"
"2022-10-21",NA,0,"Increase","ETH"
"2022-10-22",NA,0,"Decrease","ETH"
"2022-10-22",NA,0,"Increase","ETH"
"2022-10-23",NA,0,"Decrease","ETH"
"2022-10-23",NA,0,"Increase","ETH"
"2022-10-24",NA,0,"Decrease","ETH"
"2022-10-24",NA,0,"Increase","ETH"
"2022-10-25",NA,0,"Decrease","ETH"
"2022-10-25",NA,0,"Increase","ETH"
"2022-10-26",NA,0,"Decrease","ETH"
"2022-10-26",NA,0,"Increase","ETH"
"2022-10-27",NA,0,"Decrease","ETH"
"2022-10-27",NA,0,"Increase","ETH"
"2022-10-28",NA,0,"Decrease","ETH"
"2022-10-28",NA,0,"Increase","ETH"
"2022-10-29",NA,0,"Decrease","ETH"
"2022-10-29",NA,0,"Increase","ETH"
"2022-10-30",NA,0,"Decrease","ETH"
"2022-10-30",NA,0,"Increase","ETH"
"2022-10-31",NA,0,"Decrease","ETH"
"2022-10-31",NA,0,"Increase","ETH"
"2022-11-01",NA,0,"Decrease","ETH"
"2022-11-01",NA,0,"Increase","ETH"
"2022-11-02",NA,0,"Decrease","ETH"
"2022-11-02",NA,0,"Increase","ETH"
"2022-11-03",NA,0,"Decrease","ETH"
"2022-11-03",NA,0,"Increase","ETH"
"2022-11-04",NA,0,"Decrease","ETH"
"2022-11-04",NA,0,"Increase","ETH"
"2022-11-05",NA,0,"Decrease","ETH"
"2022-11-05",NA,0,"Increase","ETH"
"2022-11-06",NA,0,"Decrease","ETH"
"2022-11-06",NA,0,"Increase","ETH"
"2022-11-07",NA,0,"Decrease","ETH"
"2022-11-07",NA,0,"Increase","ETH"
"2022-11-08",NA,0,"Decrease","ETH"
"2022-11-08",NA,0,"Increase","ETH"
"2022-11-09",NA,0,"Decrease","ETH"
"2022-11-09",NA,0,"Increase","ETH"
"2022-11-10",NA,0,"Decrease","ETH"
"2022-11-10",NA,0,"Increase","ETH"
"2022-11-11",NA,0,"Decrease","ETH"
"2022-11-11",NA,0,"Increase","ETH"
"2022-11-12",NA,0,"Decrease","ETH"
"2022-11-12",NA,0,"Increase","ETH"
"2022-11-13",NA,0,"Decrease","ETH"
"2022-11-13",NA,0,"Increase","ETH"
"2022-11-14",NA,0,"Decrease","ETH"
"2022-11-14",NA,0,"Increase","ETH"
"2022-11-15",NA,0,"Decrease","ETH"
"2022-11-15",NA,0,"Increase","ETH"
"2022-11-16",NA,0,"Decrease","ETH"
"2022-11-16",NA,0,"Increase","ETH"
"2022-11-17",NA,0,"Decrease","ETH"
"2022-11-17",NA,0,"Increase","ETH"
"2022-11-18",NA,0,"Decrease","ETH"
"2022-11-18",NA,0,"Increase","ETH"
"2022-11-19",NA,0,"Decrease","ETH"
"2022-11-19",NA,0,"Increase","ETH"
"2022-11-20",NA,0,"Decrease","ETH"
"2022-11-20",NA,0,"Increase","ETH"
"2022-11-21",NA,0,"Decrease","ETH"
"2022-11-21",NA,0,"Increase","ETH"
"2022-11-22",NA,0,"Decrease","ETH"
"2022-11-22",NA,0,"Increase","ETH"
"2022-11-23",NA,0,"Decrease","ETH"
"2022-11-23",NA,0,"Increase","ETH"
"2022-11-24",NA,0,"Decrease","ETH"
"2022-11-24",NA,0,"Increase","ETH"
"2022-11-25",NA,0,"Decrease","ETH"
"2022-11-25",NA,0,"Increase","ETH"
"2022-11-26",NA,0,"Decrease","ETH"
"2022-11-26",NA,0,"Increase","ETH"
"2022-11-27",NA,0,"Decrease","ETH"
"2022-11-27",NA,0,"Increase","ETH"
"2022-11-28",NA,0,"Decrease","ETH"
"2022-11-28",NA,0,"Increase","ETH"
"2022-11-29",NA,0,"Decrease","ETH"
"2022-11-29",NA,0,"Increase","ETH"
"2022-11-30",NA,0,"Decrease","ETH"
"2022-11-30",NA,0,"Increase","ETH"
"2022-12-01",NA,0,"Decrease","ETH"
"2022-12-01",NA,0,"Increase","ETH"
"2022-12-02",NA,0,"Decrease","ETH"
"2022-12-02",NA,0,"Increase","ETH"
"2022-12-03",NA,0,"Decrease","ETH"
"2022-12-03",NA,0,"Increase","ETH"
"2022-12-04",NA,0,"Decrease","ETH"
"2022-12-04",NA,0,"Increase","ETH"
"2022-12-05",NA,0,"Decrease","ETH"
"2022-12-05",NA,0,"Increase","ETH"
"2022-12-06",NA,0,"Decrease","ETH"
"2022-12-06",NA,0,"Increase","ETH"
"2022-12-07",NA,0,"Decrease","ETH"
"2022-12-07",NA,0,"Increase","ETH"
"2022-12-08",NA,0,"Decrease","ETH"
"2022-12-08",NA,0,"Increase","ETH"
"2022-12-09",NA,0,"Decrease","ETH"
"2022-12-09",NA,0,"Increase","ETH"
"2022-12-10",NA,0,"Decrease","ETH"
"2022-12-10",NA,0,"Increase","ETH"
"2022-12-11",NA,0,"Decrease","ETH"
"2022-12-11",NA,0,"Increase","ETH"
"2022-12-12",NA,0,"Decrease","ETH"
"2022-12-12",NA,0,"Increase","ETH"
"2022-12-13",NA,0,"Decrease","ETH"
"2022-12-13",NA,0,"Increase","ETH"
"2022-12-14",NA,0,"Decrease","ETH"
"2022-12-14",NA,0,"Increase","ETH"
"2022-12-15",NA,0,"Decrease","ETH"
"2022-12-15",NA,0,"Increase","ETH"
"2022-12-16",NA,0,"Decrease","ETH"
"2022-12-16",NA,0,"Increase","ETH"
"2022-12-17",NA,0,"Decrease","ETH"
"2022-12-17",NA,0,"Increase","ETH"
"2022-12-18",NA,0,"Decrease","ETH"
"2022-12-18",NA,0,"Increase","ETH"
"2022-12-19",NA,0,"Decrease","ETH"
"2022-12-19",NA,0,"Increase","ETH"
"2022-12-20",NA,0,"Decrease","ETH"
"2022-12-20",NA,0,"Increase","ETH"
"2022-12-21",NA,0,"Decrease","ETH"
"2022-12-21",NA,0,"Increase","ETH"
"2022-12-22",NA,0,"Decrease","ETH"
"2022-12-22",NA,0,"Increase","ETH"
"2022-12-23",NA,0,"Decrease","ETH"
"2022-12-23",NA,0,"Increase","ETH"
"2022-12-24",NA,0,"Decrease","ETH"
"2022-12-24",NA,0,"Increase","ETH"
"2022-12-25",NA,0,"Decrease","ETH"
"2022-12-25",NA,0,"Increase","ETH"
"2022-12-26",NA,0,"Decrease","ETH"
"2022-12-26",NA,0,"Increase","ETH"
"2022-12-27",NA,0,"Decrease","ETH"
"2022-12-27",NA,0,"Increase","ETH"
"2022-12-28",NA,0,"Decrease","ETH"
"2022-12-28",NA,0,"Increase","ETH"
"2022-12-29",NA,0,"Decrease","ETH"
"2022-12-29",NA,0,"Increase","ETH"
"2022-12-30",NA,0,"Decrease","ETH"
"2022-12-30",NA,0,"Increase","ETH"
"2022-12-31",NA,0,"Decrease","ETH"
"2022-12-31",NA,0,"Increase","ETH"
"2023-01-01",NA,0,"Decrease","ETH"
"2023-01-01",NA,0,"Increase","ETH"
"2019-12-27",0,0,"Decrease","GEO"
"2019-12-27",0,0,"Increase","GEO"
"2020-12-08",0,0,"Decrease","GEO"
"2020-12-08",0,0,"Increase","GEO"
"2020-12-09",0,0,"Decrease","GEO"
"2020-12-09",0,0,"Increase","GEO"
"2020-12-10",0,0,"Decrease","GEO"
"2020-12-10",0,0,"Increase","GEO"
"2020-12-11",0,0,"Decrease","GEO"
"2020-12-11",0,0,"Increase","GEO"
"2020-12-12",0,0,"Decrease","GEO"
"2020-12-12",0,0,"Increase","GEO"
"2020-12-13",0,0,"Decrease","GEO"
"2020-12-13",0,0,"Increase","GEO"
"2020-12-14",0,0,"Decrease","GEO"
"2020-12-14",0,0,"Increase","GEO"
"2020-12-15",0,0,"Decrease","GEO"
"2020-12-15",0,0,"Increase","GEO"
"2020-12-16",0,0,"Decrease","GEO"
"2020-12-16",0,0,"Increase","GEO"
"2020-12-17",0,0,"Decrease","GEO"
"2020-12-17",0,0,"Increase","GEO"
"2020-12-18",0,0,"Decrease","GEO"
"2020-12-18",0,0,"Increase","GEO"
"2020-12-19",0,0,"Decrease","GEO"
"2020-12-19",0,0,"Increase","GEO"
"2020-12-20",0,0,"Decrease","GEO"
"2020-12-20",0,0,"Increase","GEO"
"2020-12-21",0,0,"Decrease","GEO"
"2020-12-21",0,0,"Increase","GEO"
"2020-12-22",0,0,"Decrease","GEO"
"2020-12-22",0,0,"Increase","GEO"
"2020-12-23",0,0,"Decrease","GEO"
"2020-12-23",0,0,"Increase","GEO"
"2020-12-24",0,0,"Decrease","GEO"
"2020-12-24",0,0,"Increase","GEO"
"2020-12-25",0,0,"Decrease","GEO"
"2020-12-25",0,0,"Increase","GEO"
"2020-12-26",0,0,"Decrease","GEO"
"2020-12-26",0,0,"Increase","GEO"
"2020-12-27",0,0,"Decrease","GEO"
"2020-12-27",0,0,"Increase","GEO"
"2020-12-28",0,0,"Decrease","GEO"
"2020-12-28",0,0,"Increase","GEO"
"2020-12-29",0,0,"Decrease","GEO"
"2020-12-29",0,0,"Increase","GEO"
"2020-12-30",0,0,"Decrease","GEO"
"2020-12-30",0,0,"Increase","GEO"
"2020-12-31",0,0,"Decrease","GEO"
"2020-12-31",0,0,"Increase","GEO"
"2021-01-01",0,0,"Decrease","GEO"
"2021-01-01",0,0,"Increase","GEO"
"2021-01-02",0,0,"Decrease","GEO"
"2021-01-02",0,0,"Increase","GEO"
"2021-01-03",0,0,"Decrease","GEO"
"2021-01-03",0,0,"Increase","GEO"
"2021-01-04",0,0,"Decrease","GEO"
"2021-01-04",0,0,"Increase","GEO"
"2021-01-05",0,0,"Decrease","GEO"
"2021-01-05",0,0,"Increase","GEO"
"2021-01-06",0,0,"Decrease","GEO"
"2021-01-06",0,0,"Increase","GEO"
"2021-01-07",0,0,"Decrease","GEO"
"2021-01-07",0,0,"Increase","GEO"
"2021-01-08",0,0,"Decrease","GEO"
"2021-01-08",0,0,"Increase","GEO"
"2021-01-09",0,0,"Decrease","GEO"
"2021-01-09",0,0,"Increase","GEO"
"2021-01-10",0,0,"Decrease","GEO"
"2021-01-10",0,0,"Increase","GEO"
"2021-01-11",0,0,"Decrease","GEO"
"2021-01-11",0,0,"Increase","GEO"
"2021-01-12",0,0,"Decrease","GEO"
"2021-01-12",0,0,"Increase","GEO"
"2021-01-13",0,0,"Decrease","GEO"
"2021-01-13",0,0,"Increase","GEO"
"2021-01-14",0,0,"Decrease","GEO"
"2021-01-14",0,0,"Increase","GEO"
"2021-01-15",0,0,"Decrease","GEO"
"2021-01-15",0,0,"Increase","GEO"
"2021-01-16",0,0,"Decrease","GEO"
"2021-01-16",0,0,"Increase","GEO"
"2021-01-17",0,0,"Decrease","GEO"
"2021-01-17",0,0,"Increase","GEO"
"2021-01-18",0,0,"Decrease","GEO"
"2021-01-18",0,0,"Increase","GEO"
"2021-01-19",0,0,"Decrease","GEO"
"2021-01-19",0,0,"Increase","GEO"
"2021-01-20",0,0,"Decrease","GEO"
"2021-01-20",0,0,"Increase","GEO"
"2021-01-21",0,0,"Decrease","GEO"
"2021-01-21",0,0,"Increase","GEO"
"2021-01-22",0,0,"Decrease","GEO"
"2021-01-22",0,0,"Increase","GEO"
"2021-01-23",0,0,"Decrease","GEO"
"2021-01-23",0,0,"Increase","GEO"
"2021-01-24",0,0,"Decrease","GEO"
"2021-01-24",0,0,"Increase","GEO"
"2021-01-25",0,0,"Decrease","GEO"
"2021-01-25",0,0,"Increase","GEO"
"2021-01-26",0,0,"Decrease","GEO"
"2021-01-26",0,0,"Increase","GEO"
"2021-01-27",0,0,"Decrease","GEO"
"2021-01-27",0,0,"Increase","GEO"
"2021-01-28",0,0,"Decrease","GEO"
"2021-01-28",0,0,"Increase","GEO"
"2021-01-29",0,0,"Decrease","GEO"
"2021-01-29",0,0,"Increase","GEO"
"2021-01-30",0,0,"Decrease","GEO"
"2021-01-30",0,0,"Increase","GEO"
"2021-01-31",0,0,"Decrease","GEO"
"2021-01-31",0,0,"Increase","GEO"
"2021-02-01",0,0,"Decrease","GEO"
"2021-02-01",0,0,"Increase","GEO"
"2021-02-02",0,0,"Decrease","GEO"
"2021-02-02",0,0,"Increase","GEO"
"2021-02-03",0,0,"Decrease","GEO"
"2021-02-03",0,0,"Increase","GEO"
"2021-02-04",0,0,"Decrease","GEO"
"2021-02-04",0,0,"Increase","GEO"
"2021-02-05",0,0,"Decrease","GEO"
"2021-02-05",0,0,"Increase","GEO"
"2021-02-06",0,0,"Decrease","GEO"
"2021-02-06",0,0,"Increase","GEO"
"2021-02-07",0,0,"Decrease","GEO"
"2021-02-07",0,0,"Increase","GEO"
"2021-02-08",0,0,"Decrease","GEO"
"2021-02-08",0,0,"Increase","GEO"
"2021-02-09",0,0,"Decrease","GEO"
"2021-02-09",0,0,"Increase","GEO"
"2021-02-10",0,0,"Decrease","GEO"
"2021-02-10",0,0,"Increase","GEO"
"2021-02-11",0,0,"Decrease","GEO"
"2021-02-11",0,0,"Increase","GEO"
"2021-02-12",0,0,"Decrease","GEO"
"2021-02-12",0,0,"Increase","GEO"
"2021-02-13",0,0,"Decrease","GEO"
"2021-02-13",0,0,"Increase","GEO"
"2021-02-14",0,0,"Decrease","GEO"
"2021-02-14",0,0,"Increase","GEO"
"2021-02-15",0,0,"Decrease","GEO"
"2021-02-15",0,0,"Increase","GEO"
"2021-02-16",0,0,"Decrease","GEO"
"2021-02-16",0,0,"Increase","GEO"
"2021-02-17",0,0,"Decrease","GEO"
"2021-02-17",0,0,"Increase","GEO"
"2021-02-18",0,0,"Decrease","GEO"
"2021-02-18",0,0,"Increase","GEO"
"2021-02-19",0,0,"Decrease","GEO"
"2021-02-19",0,0,"Increase","GEO"
"2021-02-20",0,0,"Decrease","GEO"
"2021-02-20",0,0,"Increase","GEO"
"2021-02-21",0,0,"Decrease","GEO"
"2021-02-21",0,0,"Increase","GEO"
"2021-02-22",0,0,"Decrease","GEO"
"2021-02-22",0,0,"Increase","GEO"
"2021-02-23",0,0,"Decrease","GEO"
"2021-02-23",0,0,"Increase","GEO"
"2021-02-24",0,0,"Decrease","GEO"
"2021-02-24",0,0,"Increase","GEO"
"2021-02-25",0,0,"Decrease","GEO"
"2021-02-25",0,0,"Increase","GEO"
"2021-02-26",0,0,"Decrease","GEO"
"2021-02-26",0,0,"Increase","GEO"
"2021-02-27",0,0,"Decrease","GEO"
"2021-02-27",0,0,"Increase","GEO"
"2021-02-28",0,0,"Decrease","GEO"
"2021-02-28",0,0,"Increase","GEO"
"2021-03-01",0,0,"Decrease","GEO"
"2021-03-01",0,0,"Increase","GEO"
"2021-03-02",0,0,"Decrease","GEO"
"2021-03-02",0,0,"Increase","GEO"
"2021-03-03",1,0,NA,"GEO"
"2021-03-03",0.8,0,"Decrease","GEO"
"2021-03-03",1.2,0,"Increase","GEO"
"2021-03-04",1,0,NA,"GEO"
"2021-03-04",0.8,0,"Decrease","GEO"
"2021-03-04",1.2,0,"Increase","GEO"
"2021-03-05",1,0,NA,"GEO"
"2021-03-05",0.8,0,"Decrease","GEO"
"2021-03-05",1.2,0,"Increase","GEO"
"2021-03-06",1,0,NA,"GEO"
"2021-03-06",0.8,0,"Decrease","GEO"
"2021-03-06",1.2,0,"Increase","GEO"
"2021-03-07",2,0,NA,"GEO"
"2021-03-07",1.6,0,"Decrease","GEO"
"2021-03-07",2.4,0,"Increase","GEO"
"2021-03-08",2,0,NA,"GEO"
"2021-03-08",1.6,0,"Decrease","GEO"
"2021-03-08",2.4,0,"Increase","GEO"
"2021-03-09",2,0,NA,"GEO"
"2021-03-09",1.6,0,"Decrease","GEO"
"2021-03-09",2.4,0,"Increase","GEO"
"2021-03-10",3,0,NA,"GEO"
"2021-03-10",2.4,0,"Decrease","GEO"
"2021-03-10",3.6,0,"Increase","GEO"
"2021-03-11",3,0,NA,"GEO"
"2021-03-11",2.4,0,"Decrease","GEO"
"2021-03-11",3.6,0,"Increase","GEO"
"2021-03-12",3,0,NA,"GEO"
"2021-03-12",2.4,0,"Decrease","GEO"
"2021-03-12",3.6,0,"Increase","GEO"
"2021-03-13",4,0,NA,"GEO"
"2021-03-13",3.2,0,"Decrease","GEO"
"2021-03-13",4.8,0,"Increase","GEO"
"2021-03-14",4,0,NA,"GEO"
"2021-03-14",3.2,0,"Decrease","GEO"
"2021-03-14",4.8,0,"Increase","GEO"
"2021-03-15",4,0,NA,"GEO"
"2021-03-15",3.2,0,"Decrease","GEO"
"2021-03-15",4.8,0,"Increase","GEO"
"2021-03-16",4,0,NA,"GEO"
"2021-03-16",3.2,0,"Decrease","GEO"
"2021-03-16",4.8,0,"Increase","GEO"
"2021-03-17",5,0,NA,"GEO"
"2021-03-17",4,0,"Decrease","GEO"
"2021-03-17",6,0,"Increase","GEO"
"2021-03-18",5,0,NA,"GEO"
"2021-03-18",4,0,"Decrease","GEO"
"2021-03-18",6,0,"Increase","GEO"
"2021-03-19",5,0,NA,"GEO"
"2021-03-19",4,0,"Decrease","GEO"
"2021-03-19",6,0,"Increase","GEO"
"2021-03-20",6,0,NA,"GEO"
"2021-03-20",4.8,0,"Decrease","GEO"
"2021-03-20",7.2,0,"Increase","GEO"
"2021-03-21",6,0,NA,"GEO"
"2021-03-21",4.8,0,"Decrease","GEO"
"2021-03-21",7.2,0,"Increase","GEO"
"2021-03-22",6,0,NA,"GEO"
"2021-03-22",4.8,0,"Decrease","GEO"
"2021-03-22",7.2,0,"Increase","GEO"
"2021-03-23",7,0,NA,"GEO"
"2021-03-23",5.6,0,"Decrease","GEO"
"2021-03-23",8.4,0,"Increase","GEO"
"2021-03-24",7,0,NA,"GEO"
"2021-03-24",5.6,0,"Decrease","GEO"
"2021-03-24",8.4,0,"Increase","GEO"
"2021-03-25",7,0,NA,"GEO"
"2021-03-25",5.6,0,"Decrease","GEO"
"2021-03-25",8.4,0,"Increase","GEO"
"2021-03-26",7,0,NA,"GEO"
"2021-03-26",5.6,0,"Decrease","GEO"
"2021-03-26",8.4,0,"Increase","GEO"
"2021-03-27",8,0,NA,"GEO"
"2021-03-27",6.4,0,"Decrease","GEO"
"2021-03-27",9.6,0,"Increase","GEO"
"2021-03-28",8,0,NA,"GEO"
"2021-03-28",6.4,0,"Decrease","GEO"
"2021-03-28",9.6,0,"Increase","GEO"
"2021-03-29",8,0,NA,"GEO"
"2021-03-29",6.4,0,"Decrease","GEO"
"2021-03-29",9.6,0,"Increase","GEO"
"2021-03-30",9,0,NA,"GEO"
"2021-03-30",7.2,0,"Decrease","GEO"
"2021-03-30",10.8,0,"Increase","GEO"
"2021-03-31",9,0,NA,"GEO"
"2021-03-31",7.2,0,"Decrease","GEO"
